Nom,latitude,longitude,code_postal
NOYERS PONT MAUGIS,49.658681834,4.92919096,08350
OLIZY PRIMAT,49.35763664,4.78278584,08250
PAUVRES,49.412658745,4.500019407,08310
PUILLY ET CHARBEAUX,49.636416765,5.27543802,08370
REMILLY AILLICOURT,49.648689448,4.993580198,08450
ROCROI,49.931624443,4.558484752,08230
LA ROMAGNE,49.685042683,4.306295812,08220
ROUVROY SUR AUDRY,49.784792829,4.502023684,08150
ST GERMAINMONT,49.52070239,4.135201353,08190
ST JEAN AUX BOIS,49.725382916,4.306195208,08220
ST LAURENT,49.75872082,4.775736589,08090
ST LOUP TERRIER,49.57185723,4.611989657,08130
ST MARCEL,49.768285932,4.574956215,08460
ST REMY LE PETIT,49.399587614,4.232173001,08300
STE VAUBOURG,49.459486259,4.592278617,08130
SAPOGNE ET FEUCHERES,49.659765116,4.800101963,08160
SAULCES MONCLIN,49.57639191,4.507463929,08270
SECHEVAL,49.859806441,4.669730127,08150
SERAINCOURT,49.622200095,4.187125185,08220
SEVIGNY WALEPPE,49.617165356,4.079835677,08220
SORBON,49.551321138,4.371624656,08300
SORMONNE,49.808752573,4.563376359,08150
TOURCELLES CHAUMONT,49.397931043,4.60142978,08400
L ABERGEMENT CLEMENCIAT,46.153721024,4.925850148,01400
TOURNAVAUX,49.873337072,4.783690764,08800
AMBRONAY,46.005690539,5.357748739,01500
VAUX CHAMPAGNE,49.446072881,4.548284572,08130
ANGLEFORT,45.909091467,5.795056945,01350
VAUX LES RUBIGNY,49.690430032,4.182650195,08220
ARBOYS EN BUGEY,45.712796712,5.64167722,01300
VERRIERES,49.496114302,4.88448103,08390
ARGIS,45.933504727,5.482593252,01230
VILLERS LE TILLEUL,49.627281897,4.727656663,08430
ASNIERES SUR SAONE,46.385206065,4.883700297,01570
VILLERS LE TOURNEUR,49.622352711,4.564536519,08430
BAGE DOMMARTIN,46.327468413,4.966993244,01380
VILLERS SUR LE MONT,49.663475488,4.67863304,08430
BELLIGNAT,46.238150086,5.635913808,01100
VILLE SUR RETOURNE,49.394093934,4.446836426,08310
BELIGNEUX,45.859311798,5.140369014,01360
VOUZIERS,49.414835162,4.696807375,08400
L AIGUILLON,42.910104922,1.900922894,09300
ALLIAT,42.816304472,1.581326864,09400
BELLEYDOUX,46.253334104,5.785067125,01130
ARABAUX,42.980750474,1.633467115,09000
ARROUT,42.947553939,1.019991475,09800
BENY,46.319387367,5.282567061,01370
BALAGUERES,42.967660998,1.017477618,09800
BEON,45.856484934,5.752398693,01350
BEDEILHAC ET AYNAT,42.879821581,1.567667064,09400
BEREZIAT,46.367707398,5.039989868,01340
BOMPAS,42.862952248,1.619726635,09400
BIZIAT,46.226338767,4.941082276,01290
BORDES UCHENTEIN,42.837369269,1.032045893,09800
LA BOISSE,45.844628451,5.028332382,01120
BRASSAC,42.932173295,1.512330043,09000
BOLOZON,46.196340526,5.470453285,01450
LES CABANNES,42.785864667,1.686835338,09310
BOULIGNEUX,46.023044402,4.992313384,01330
CAZAVET,42.998095766,1.03533477,09160
CAZENAVE SERRES ET ALLENS,42.842145416,1.691085252,09400
BRIORD,45.770630041,5.485482939,01470
CESCAU,42.928618209,1.048496687,09800
CERDON,46.071947147,5.476107384,01450
CLERMONT,43.036833941,1.290987849,09420
CHALEY,45.954366591,5.536967199,01230
CRAMPAGNA,43.028633277,1.588886462,09120
CHALLES LA MONTAGNE,46.122300221,5.457513206,01450
DUN,43.025150073,1.793143054,09600
CHAMPAGNE EN VALROMEY,45.93196511,5.693133119,01260
CHAMPFROMIER,46.220471277,5.822270927,01410
CHANEINS,46.093517041,4.854300227,01990
ESCLAGNE,42.980685729,1.844007575,09600
CHANOZ CHATENAY,46.185700461,5.028865152,01400
ESCOSSE,43.128160039,1.549222871,09100
CHATEAU GAILLARD,45.972849668,5.307314958,01500
ESPLAS DE SEROU,42.959440728,1.353852223,09420
CHATILLON LA PALUD,45.974829804,5.241474204,01320
FOIX,42.96532903,1.610242138,09000
CHAVANNES SUR REYSSOUZE,46.438056692,5.006564061,01190
FORNEX,43.163652384,1.241503621,09350
CHAZEY BONS,45.800812797,5.673644385,01510
GALEY,42.945802438,0.901161675,09800
COLOMIEU,45.736541941,5.627101669,01300
GUDAS,43.002057949,1.679787823,09120
CORMORANCHE SUR SAONE,46.241130758,4.827940144,01290
ILLIER ET LARAMADE,42.787516271,1.542931713,09220
CORMOZ,46.433602116,5.221431179,01560
LES ISSARDS,43.080171972,1.738319141,09100
CORVEISSIAT,46.250905649,5.471571612,01250
JUSTINIAC,43.213879109,1.488720705,09700
COURTES,46.456933571,5.110909724,01560
LANOUX,43.119838698,1.423612747,09130
CROTTET,46.283058978,4.877612001,01750
LARCAT,42.768528463,1.646420102,09310
CUZIEU,45.819789364,5.676212455,01300
LAVELANET,42.933861267,1.84593803,09300
DOMSURE,46.424615516,5.293568072,01270
LESCURE,43.008024269,1.241602221,09420
EVOSGES,45.965059972,5.502978842,01230
LOUBENS,43.042824846,1.55479991,09120
FARGES,46.166776481,5.900181528,01550
LUDIES,43.119607899,1.716391213,09100
FEILLENS,46.336262989,4.885623771,01570
LE MAS D AZIL,43.069224614,1.34938518,09290
FERNEY VOLTAIRE,46.251506821,6.107612983,01210
MASSAT,42.872905226,1.420836754,09320
MERCUS GARRABET,42.879971144,1.643807621,09400
FRANS,45.993691889,4.780690701,01480
MERIGON,43.090837694,1.204741571,09230
GORREVOD,46.415025686,4.950803093,01190
MONTAGAGNE,42.964525888,1.412840287,09240
GRAND CORENT,46.207878942,5.433975906,01250
MONTBEL,42.978452093,1.967383296,09600
MONTEGUT EN COUSERANS,42.982911298,1.092256503,09200
MONTEGUT PLANTAUREL,43.075584201,1.496439826,09120
MONTFA,43.101009141,1.2885481,09350
INNIMOND,45.791574949,5.574649782,01680
MONTSEGUR,42.842861462,1.826913972,09300
JOURNANS,46.146728348,5.334420467,01250
NESCUS,42.991700754,1.435692065,09240
LE POIZAT LALLEYRIAT,46.145021165,5.695220905,01130
ORGIBET,42.926397756,0.938732853,09800
LANTENAY,46.054059837,5.54099209,01430
PAMIERS,43.123521232,1.615608034,09100
LEAZ,46.108668793,5.876787474,01200
LE PLA,42.68796665,2.055910207,09460
LELEX,46.285331599,5.928941563,01410
PRADETTES,42.990832932,1.82100195,09600
LENT,46.116387961,5.201523196,01240
PRAT BONREPAUX,43.030847465,1.029169593,09160
LESCHEROUX,46.411040706,5.15082556,01560
PRAYOLS,42.92171651,1.601552051,09000
LEYSSARD,46.16192206,5.476245851,01450
LES PUJOLS,43.091780854,1.717537684,09100
SURJOUX LHOPITAL,46.027652991,5.783270343,01420
RABAT LES TROIS SEIGNEURS,42.845696591,1.49345848,09400
MANZIAT,46.364247112,4.902989911,01570
RAISSAC,42.941433512,1.814931967,09300
MARLIEUX,46.055368436,5.074409772,01240
REGAT,42.988413113,1.887235978,09600
MARTIGNAT,46.202593204,5.61376153,01100
ROQUEFORT LES CASCADES,42.961153827,1.743507201,09300
MASSIGNIEU DE RIVES,45.757141127,5.762888041,01300
ST AMANS,43.159730853,1.547364092,09100
MESSIMY SUR SAONE,46.04728803,4.759551775,01480
ST PIERRE DE RIVIERE,42.966652355,1.556969835,09000
MEXIMIEUX,45.906490344,5.203567359,01800
TARASCON SUR ARIEGE,42.843958503,1.612421236,09400
BOHAS MEYRIAT RIGNAT,46.14240142,5.378302588,01250
TEILHET,43.097141943,1.782934324,09500
MIJOUX,46.361563083,6.008141903,01170
TIGNAC,42.750660264,1.799290889,09110
MOGNENEINS,46.144555689,4.82071103,01140
LA TOUR DU CRIEU,43.104513506,1.666209818,09100
MONTAGNIEU,45.799677812,5.464453819,01470
TROYE D ARIEGE,43.020863352,1.887651437,09500
MONTCET,46.219581293,5.111362841,01310
VALS,43.101210964,1.755904723,09500
NANTUA,46.154014849,5.613077407,01130
VEBRE,42.769607915,1.718104484,09310
NEUVILLE SUR AIN,46.090992482,5.374225158,01160
VENTENAC,42.997410072,1.723820517,09120
ORDONNAZ,45.833767267,5.540116308,01510
VERDUN,42.806367069,1.692471804,09310
PERON,46.191651696,5.919739776,01630
VERNAJOUL,42.992683348,1.592672443,09000
PEYZIEUX SUR SAONE,46.122308302,4.822997201,01140
VERNIOLLE,43.081222327,1.661640397,09340
PIZAY,45.892082637,5.089116402,01120
VAL DE SOS,42.782560518,1.478353061,09220
PLAGNE,46.187663445,5.717614314,01130
POLLIAT,46.246261733,5.138026638,01310
VILLENEUVE,42.949987094,0.983668182,09800
PONCIN,46.089241591,5.416477869,01450
VILLENEUVE DU LATOU,43.203197602,1.433461269,09130
PONT DE VEYLE,46.263130344,4.881934778,01290
ALLIBAUDIERES,48.586155215,4.122952875,10700
POUILLAT,46.322247823,5.423675216,01250
AMANCE,48.291580812,4.485997306,10140
RANCE,45.967701639,4.863876498,01390
ARREMBECOURT,48.543829581,4.605903569,10330
RIGNIEUX LE FRANC,45.952055457,5.169195101,01800
AVANT LES MARCILLY,48.432494773,3.560071962,10400
ST BENIGNE,46.452112405,4.953091729,01190
AVON LA PEZE,48.387554065,3.651967248,10290
ST CYR SUR MENTHON,46.275678354,4.967816288,01380
BALNOT LA GRANGE,47.988635213,4.198162523,10210
ST DIDIER SUR CHALARONNE,46.184466911,4.816238863,01140
BERCENAY EN OTHE,48.19365785,3.896988216,10190
ST GEORGES SUR RENON,46.103915441,5.029419348,01400
BERTIGNOLLES,48.137019303,4.512542077,10110
ST JULIEN SUR REYSSOUZE,46.399974319,5.103904994,01560
BOSSANCOURT,48.283340383,4.611412559,10140
ST JUST,46.193166212,5.284094836,01250
BOURGUIGNONS,48.141600305,4.362877752,10110
ST RAMBERT EN BUGEY,45.950974834,5.440151097,01230
BRAGELOGNE BEAUVOIR,47.969946724,4.267029614,10340
ST SULPICE,46.320649871,5.041695744,01340
BRIENNE LA VIEILLE,48.373272656,4.547027066,10500
SALAVRE,46.363763372,5.34719405,01270
BRILLECOURT,48.477084633,4.371307048,10240
SAULT BRENAZ,45.865304092,5.403592522,01150
LA CHAISE,48.358327474,4.670948328,10500
SAVIGNEUX,45.997204438,4.857494223,01480
CHAMPIGNOL LEZ MONDEVILLE,48.125496157,4.679576289,10200
SULIGNAT,46.173182813,4.957236347,01400
CHAMP SUR BARSE,48.239094068,4.413303588,10140
TOSSIAT,46.138520943,5.303608596,01250
CHASEREY,47.953105496,4.074163213,10210
VAL REVERMONT,46.285726208,5.363443289,01370
CHATRES,48.492853813,3.836312283,10510
TREVOUX,45.941022518,4.770446779,01600
CHAUMESNIL,48.358168402,4.613675706,10500
VALEINS,46.114578347,4.865170317,01140
CHAVANGES,48.516231011,4.566211455,10330
VARAMBON,46.043475712,5.294333115,01160
CHENNEGY,48.217202265,3.849208613,10190
VAUX EN BUGEY,45.920191061,5.364013485,01150
CHESLEY,47.977215473,4.112601235,10210
VERSAILLEUX,45.985673328,5.11240819,01330
CHESSY LES PRES,48.014128603,3.934187524,10130
VILLARS LES DOMBES,45.99261764,5.044997679,01330
COLOMBE LE SEC,48.255347991,4.803668209,10200
VILLEMOTIER,46.345699459,5.310381953,01270
COURTAOULT,48.025067132,3.871501783,10130
VILLETTE SUR AIN,46.009841816,5.252083338,01320
COURTERANGES,48.268480349,4.225303291,10270
VIRIAT,46.250752259,5.223071857,01440
CRENEY PRES TROYES,48.342377085,4.138757151,10150
AGNICOURT ET SECHELLES,49.716473106,3.961000078,02340
CRESANTIGNES,48.142414828,4.019754946,10320
AIZY JOUY,49.438697879,3.51124666,02370
LES CROUTES,47.993276254,3.864286182,10130
AMBLENY,49.376624509,3.183778907,02290
DOLANCOURT,48.266332052,4.608916307,10200
AMIFONTAINE,49.498637877,3.922881332,02190
DONNEMENT,48.520331438,4.428040963,10330
ERVY LE CHATEL,48.055721117,3.904985426,10130
ARCY STE RESTITUE,49.25492425,3.478630764,02130
FAUX VILLECERF,48.329549116,3.740055688,10290
AULNOIS SOUS LAON,49.619869289,3.609481451,02000
FONTAINE LES GRES,48.412648922,3.887686454,10280
AUTREMENCOURT,49.70534608,3.793573722,02250
FRESNOY LE CHATEAU,48.220361006,4.232668756,10270
AUTREPPES,49.897099289,3.856002204,02580
GERAUDOT,48.306390756,4.32269509,10220
BANCIGNY,49.798022992,4.036526042,02140
ISLE AUBIGNY,48.543938813,4.282326714,10240
BARISIS AUX BOIS,49.577527949,3.32757202,02700
JAVERNANT,48.159459955,3.998127894,10320
BARZY SUR MARNE,49.091339484,3.561668993,02850
JESSAINS,48.284736298,4.569985685,10140
JONCREUIL,48.527352979,4.622613528,10330
BAZOCHES ET ST THIBAUT,49.30645766,3.615341588,02220
JUVANCOURT,48.116582369,4.812429031,10310
BEAURIEUX,49.402093342,3.752392574,02160
JUVANZE,48.323575849,4.588058779,10140
BELLEU,49.357066699,3.340164292,02200
LIREY,48.160025431,4.038894878,10320
BERLANCOURT,49.780638512,3.755414842,02250
LONGEVILLE SUR MOGNE,48.147004796,4.064915176,10320
BERRIEUX,49.482937389,3.852502532,02820
LONGUEVILLE SUR AUBE,48.550872764,3.913268738,10170
BESMONT,49.823483767,4.117458406,02500
LUSIGNY SUR BARSE,48.262906637,4.276842381,10270
BEZU LE GUERY,49.010472985,3.227843038,02310
MAILLY LE CAMP,48.674731957,4.185253303,10230
BILLY SUR AISNE,49.355352711,3.375941298,02200
MAIZIERES LES BRIENNE,48.430724287,4.601558476,10500
BLESMES,49.026472378,3.464235685,02400
MATHAUX,48.355965005,4.46069757,10500
BONNESVALYN,49.126198595,3.32510263,02400
MERREY SUR ARCE,48.096141046,4.404687505,10110
BOSMONT SUR SERRE,49.739164547,3.866951038,02250
MESNIL ST LOUP,48.308870215,3.772334008,10190
BOUFFIGNEREUX,49.378528828,3.846143285,02160
MESNIL ST PERE,48.250969208,4.346063953,10140
BOURGUIGNON SOUS COUCY,49.543351686,3.154672717,02300
MEURVILLE,48.204070156,4.605624307,10200
BRANCOURT EN LAONNOIS,49.516508164,3.412722641,02320
MONTIGNY LES MONTS,48.092759181,3.96460556,10130
BRAYE EN LAONNOIS,49.437398745,3.609863828,02000
LES NOES PRES TROYES,48.303212448,4.042120154,10420
BRENELLE,49.368284047,3.54436136,02220
NOGENT SUR AUBE,48.484879913,4.299055553,10240
BRIE,49.597375488,3.473167317,02870
NOGENT SUR SEINE,48.496486907,3.499682976,10400
BRUYERES ET MONTBERAULT,49.524775786,3.669533869,02860
ORVILLIERS ST JULIEN,48.438943495,3.822318968,10170
CAMELIN,49.52049848,3.127624347,02300
PERTHES LES BRIENNE,48.433705999,4.542318924,10500
CASTRES,49.800742628,3.253372217,02680
POLISOT,48.073462211,4.355134972,10110
CHAILLEVOIS,49.508011773,3.522228189,02000
POUGY,48.436596722,4.348697082,10240
CHASSEMY,49.377956997,3.502218046,02370
PREMIERFAIT,48.503309501,4.023404647,10170
CHATEAU THIERRY,49.056425662,3.381541175,02400
PROVERVILLE,48.232663103,4.672661514,10200
CHATILLON LES SONS,49.761912822,3.702869899,02270
RAMERUPT,48.522532361,4.304241911,10240
CHATILLON SUR OISE,49.793931936,3.416909399,02240
RHEGES,48.531965025,3.994323467,10170
CHERY CHARTREUVE,49.255681433,3.604732022,02220
RIGNY LA NONNEUSE,48.414002777,3.648663345,10290
CHERY LES POUILLY,49.648935895,3.593859599,02000
LA RIVIERE DE CORPS,48.280210582,4.013998812,10440
CHIGNY,49.930254202,3.776579181,02120
LA ROTHIERE,48.338490636,4.575412649,10500
CILLY,49.749214967,3.840427798,02250
ROUILLY SACEY,48.34716252,4.274023156,10220
CLERMONT LES FERMES,49.659955976,3.942881467,02340
ST FLAVY,48.406273754,3.776340838,10350
COINGT,49.792206431,4.096641733,02360
ST GERMAIN,48.253800134,4.010816981,10120
COLLIGIS CRANDELAIN,49.466886752,3.630999721,02860
CORCY,49.254744735,3.196921964,02600
ST LEGER PRES TROYES,48.239015119,4.073249769,10800
COUCY LES EPPES,49.556314209,3.778188629,02840
ST LYE,48.344167638,3.981273555,10180
COUCY LA VILLE,49.540398928,3.343560148,02380
ST MARDS EN OTHE,48.163393268,3.789815443,10160
COULONGES COHAN,49.19861845,3.627455228,02130
ST MARTIN DE BOSSENAY,48.444458704,3.689913462,10100
STE MAURE,48.356891506,4.071939437,10150
COUPRU,49.031876826,3.273861853,02310
ST OULPH,48.525727049,3.874009954,10170
COURBES,49.681206282,3.459184066,02800
ST REMY SOUS BARBUISE,48.47780891,4.130878935,10700
COURTRIZY ET FUSSIGNY,49.514499113,3.794815707,02820
SALON,48.642897298,4.018243484,10700
COUVRON ET AUMENCOURT,49.645664143,3.523611371,02270
SEMOINE,48.673880618,4.093469679,10700
CUIRY LES IVIERS,49.766134672,4.105017142,02360
THIEFFRAIN,48.200873626,4.438530575,10140
DEUILLET,49.628621274,3.360966214,02700
TROUANS,48.63857426,4.249590242,10700
EFFRY,49.919471678,3.987897538,02500
TROYES,48.296733685,4.078437147,10000
ENGLANCOURT,49.926232209,3.807739854,02260
VALLIERES,47.999151083,4.062025223,10210
EPAGNY,49.471947812,3.253395982,02290
VERNONVILLIERS,48.314414299,4.679433202,10200
EPARCY,49.886208669,4.070097284,02500
VILLENEUVE AU CHEMIN,48.088797685,3.840435992,10130
ERLOY,49.919837699,3.836839446,02260
VILLE SOUS LA FERTE,48.135836634,4.771914884,10310
ESSIGNY LE GRAND,49.774218427,3.272332146,02690
VILLE SUR TERRE,48.33578338,4.734416028,10200
ESSISES,48.966481693,3.413173644,02570
VITRY LE CROISE,48.143513756,4.578941068,10110
ETAVES ET BOCQUIAUX,49.931235728,3.450621759,02110
VIVIERS SUR ARTAUT,48.098200494,4.498235605,10110
ETREUX,49.999883391,3.659113725,02510
VOUE,48.4601,4.124647949,10150
FILAIN,49.453080762,3.557821998,02000
VULAINES,48.240439563,3.626592658,10160
FONTAINE LES VERVINS,49.853646158,3.905140712,02140
AJAC,43.044692688,2.136515912,11300
FORESTE,49.805600253,3.095093377,02590
ALAIRAC,43.181792176,2.23575246,11290
FOURDRAIN,49.619097805,3.460502301,02870
ANTUGNAC,42.962204778,2.218972835,11190
FRESNES SOUS COUCY,49.554871445,3.369998403,02380
ARZENS,43.201263792,2.204570916,11290
FRIERES FAILLOUEL,49.683662534,3.236250808,02700
AURIAC,42.926167193,2.494425537,11330
GERMAINE,49.812186279,3.118500925,02590
AXAT,42.797894818,2.240420594,11140
GRANDRIEUX,49.72966534,4.187363568,02360
AZILLE,43.273886088,2.656798634,11700
GRISOLLES,49.130139148,3.372242756,02210
BAGNOLES,43.267903206,2.448968345,11600
VILLENEUVE SUR AISNE,49.439464546,3.971279151,02190
BARAIGNE,43.330657967,1.822818128,11410
BELCASTEL ET BUC,43.027975261,2.34924495,11580
HANNAPES,49.977699449,3.613847906,02510
BIZANET,43.148382232,2.869838571,11200
HAUTION,49.871967532,3.826466676,02140
BIZE MINERVOIS,43.329764253,2.871298132,11120
HOUSSET,49.796174252,3.695398772,02250
BOURIEGE,42.995179266,2.161667036,11300
IRON,49.950529536,3.665602676,02510
BOURIGEOLE,42.985507306,2.123916015,11300
ITANCOURT,49.804017678,3.349629459,02240
LES BRUNELS,43.410319445,2.047603643,11400
JOUAIGNES,49.293513481,3.528132179,02220
CABRESPINE,43.376481733,2.47144573,11160
JUMIGNY,49.409180604,3.724825741,02160
CAMBIEURE,43.12654046,2.127550881,11240
LAFFAUX,49.449299493,3.429628175,02880
CARCASSONNE,43.209415595,2.343422135,11000
LAIGNY,49.862974567,3.861098702,02140
LAPPION,49.589581702,3.964131494,02150
CASCASTEL DES CORBIERES,42.980494691,2.74761188,11360
LARGNY SUR AUTOMNE,49.261259831,3.054198986,02600
LES CASSES,43.426896638,1.865228078,11320
LESDINS,49.904508544,3.314114943,02100
CASTELRENG,43.02051865,2.126242774,11300
LEURY,49.427095186,3.341584039,02880
CAUNETTES EN VAL,43.064409815,2.562724531,11220
CAZILHAC,43.178421567,2.359726121,11570
LOR,49.529744638,4.055562974,02190
LE CLAT,42.787099136,2.173274803,11140
LOUATRE,49.252713865,3.242009121,02600
COUDONS,42.863482009,2.119536822,11500
LUCY LE BOCAGE,49.055156513,3.275952045,02400
COUNOZOULS,42.701619905,2.230073454,11140
LUGNY,49.78281171,3.812841426,02140
CUXAC CABARDES,43.39051813,2.279155924,11390
MAAST ET VIOLAINE,49.293920123,3.456919476,02220
DOUZENS,43.179962504,2.611831566,11700
MACQUIGNY,49.873044498,3.570487104,02120
DURBAN CORBIERES,42.997691243,2.812591497,11360
MAIZY,49.377147017,3.716176184,02160
ESCOULOUBRE,42.731816612,2.131796976,11140
MALZY,49.92109051,3.730257386,02120
ESPEZEL,42.8427984,2.025744893,11340
MAREUIL EN DOLE,49.24194242,3.561153054,02130
FERRALS LES CORBIERES,43.143050322,2.738891754,11200
MARIZY ST MARD,49.182338371,3.228445813,02470
FERRAN,43.152748102,2.09057897,11240
MARLY GOMONT,49.891556075,3.78446274,02120
FESTES ET ST ANDRE,42.961693007,2.116074575,11300
MARTIGNY COURPIERRE,49.490370982,3.686704883,02860
MOLAIN,50.032755559,3.532996816,02110
FLOURE,43.179033117,2.484793831,11800
MONCEAU LES LEUPS,49.661496724,3.484865638,02270
FONTANES DE SAULT,42.769020393,2.081975757,11140
MONCEAU LE WAAST,49.622081574,3.717251685,02840
FRAISSE DES CORBIERES,42.96127233,2.871147707,11360
MONCEAU SUR OISE,49.909754425,3.699332236,02120
GAJA LA SELVE,43.200784525,1.883060705,11270
MONTAIGU,49.553142816,3.8442636,02820
GREFFEIL,43.074623241,2.393693979,11250
MONTBREHAIN,49.964774581,3.356345656,02110
LANET,42.966526254,2.486174619,11330
MONTESCOURT LIZEROLLES,49.735843297,3.261878148,02440
LASTOURS,43.326248522,2.379425716,11600
MONTIGNY LES CONDE,48.983232726,3.566517221,02330
LAURABUC,43.260448957,1.994263175,11400
MONTIGNY SOUS MARLE,49.741394451,3.804042798,02250
LAURAGUEL,43.096680661,2.169484528,11300
MONTLOUE,49.667813906,4.062955359,02340
LIGNAIROLLES,43.094524292,2.001728064,11240
MONT ST PERE,49.081931195,3.476999705,02400
LA LOUVIERE LAURAGAIS,43.267358025,1.749677992,11410
MORTEFONTAINE,49.336522127,3.081227765,02600
MAILHAC,43.307330447,2.829912913,11120
NAMPTEUIL SOUS MURET,49.305284958,3.433858092,02200
MALRAS,43.061168845,2.167509921,11300
NEUFLIEUX,49.617084777,3.159479468,02300
MALVIES,43.117655664,2.184346138,11300
AMBERIEU EN BUGEY,45.961048852,5.372275427,01500
NEUILLY ST FRONT,49.162859433,3.264251606,02470
MARCORIGNAN,43.224686427,2.914983064,11120
NIZY LE COMTE,49.574436225,4.030266889,02150
MASSAC,42.91593424,2.557617788,11330
BEAUPONT,46.428649695,5.260337095,01270
NOROY SUR OURCQ,49.204123313,3.207797063,02600
MAZUBY,42.787445107,2.033106642,11140
VALSERHONE,46.124111549,5.796482369,01200
NOUVION ET CATILLON,49.707297768,3.493588723,02270
MERIAL,42.765401011,1.925448376,11140
OHIS,49.918552317,4.011905333,02500
MONTAURIOL,43.274897769,1.833050847,11410
PASSY SUR MARNE,49.066037275,3.574160645,02850
MONTFERRAND,43.368970364,1.82804493,11320
BEYNOST,45.839476518,4.99743421,01700
PERNANT,49.375849613,3.229862367,02200
MONTJARDIN,42.980108606,2.050212201,11230
BIRIEUX,45.953187919,5.037212561,01330
PIERREPONT,49.6488629,3.787089234,02350
MONTJOI,42.995833025,2.479121967,11330
BOURG EN BRESSE,46.205013838,5.245593605,01000
PINON,49.488492973,3.46205697,02320
NEBIAS,42.890363204,2.105634177,11500
BOYEUX ST JEROME,46.036053911,5.463119438,01640
PONTRUET,49.915121794,3.229162765,02490
NIORT DE SAULT,42.784115664,1.998153992,11140
CESSY,46.316089437,6.078030245,01170
PRIEZ,49.131193229,3.26191362,02470
PORT LA NOUVELLE,43.02147533,3.038221711,11210
